date,store_id,product_id,product_name,category,season,quantity_sold,unit_price,revenue,current_stock,lead_time_days,expiry_risk,is_festival_month
2023-08-11,STORE_001,P010,Electral Powder,hydration,Monsoon,113,18.0,2034.0,14386,4,1,1
2023-08-11,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,34,450.0,15300.0,4002,7,1,1
2023-08-11,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,101,35.0,3535.0,10552,4,1,1
2023-08-12,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,251,15.0,3765.0,19092,3,1,1
2023-08-12,STORE_001,P002,ORS Powder,hydration,Monsoon,104,12.0,1248.0,15958,4,1,1
2023-08-12,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,47,85.0,3995.0,9822,5,1,1
2023-08-12,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,99,25.0,2475.0,11905,4,1,1
2023-08-12,STORE_001,P005,Dolo 650,fever,Monsoon,197,30.0,5910.0,18107,3,1,1
2023-08-12,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,70,120.0,8400.0,5489,6,1,1
2023-08-12,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,99,45.0,4455.0,12867,5,1,1
2023-08-12,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,57,20.0,1140.0,8624,4,1,1
2023-08-12,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,67,65.0,4355.0,6595,6,1,1
2023-08-12,STORE_001,P010,Electral Powder,hydration,Monsoon,130,18.0,2340.0,14832,4,1,1
2023-08-12,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,27,450.0,12150.0,4227,7,1,1
2023-08-12,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,74,35.0,2590.0,10883,4,1,1
2023-08-13,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,230,15.0,3450.0,18862,3,1,1
2023-08-13,STORE_001,P002,ORS Powder,hydration,Monsoon,112,12.0,1344.0,15846,4,1,1
2023-08-13,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,70,85.0,5950.0,9752,5,1,1
2023-08-13,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,100,25.0,2500.0,11805,4,1,1
2023-08-13,STORE_001,P005,Dolo 650,fever,Monsoon,213,30.0,6390.0,17894,3,1,1
2023-08-13,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,63,120.0,7560.0,5426,6,1,1
2023-08-13,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,102,45.0,4590.0,12765,5,1,1
2023-08-13,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,42,20.0,840.0,8582,4,1,1
2023-08-13,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,65,65.0,4225.0,6530,6,1,1
2023-08-13,STORE_001,P010,Electral Powder,hydration,Monsoon,119,18.0,2142.0,14713,4,1,1
2023-08-13,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,31,450.0,13950.0,4196,7,1,1
2023-08-13,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,91,35.0,3185.0,10792,4,1,1
2023-08-14,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,704,15.0,10560.0,18158,3,1,1
2023-08-14,STORE_001,P002,ORS Powder,hydration,Monsoon,165,12.0,1980.0,15681,4,1,1
2023-08-14,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,57,85.0,4845.0,10055,5,1,1
2023-08-14,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,119,25.0,2975.0,11686,4,1,1
2023-08-14,STORE_001,P005,Dolo 650,fever,Monsoon,216,30.0,6480.0,17678,3,1,1
2023-08-14,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,72,120.0,8640.0,5354,6,1,1
2023-08-14,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,105,45.0,4725.0,13200,5,1,1
2023-08-14,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,51,20.0,1020.0,8531,4,1,1
2023-08-14,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,82,65.0,5330.0,6448,6,1,1
2023-08-14,STORE_001,P010,Electral Powder,hydration,Monsoon,158,18.0,2844.0,14555,4,1,1
2023-08-14,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,37,450.0,16650.0,4159,7,1,1
2023-08-14,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,94,35.0,3290.0,10698,4,1,1
2023-08-15,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,265,15.0,3975.0,18670,3,1,1
2023-08-15,STORE_001,P002,ORS Powder,hydration,Monsoon,101,12.0,1212.0,15580,4,1,1
2023-08-15,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,80,85.0,6800.0,9975,5,1,1
2023-08-15,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,99,25.0,2475.0,11587,4,1,1
2023-08-15,STORE_001,P005,Dolo 650,fever,Monsoon,171,30.0,5130.0,18219,3,1,1
2023-08-15,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,146,120.0,17520.0,5208,6,1,1
2023-08-15,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,95,45.0,4275.0,13105,5,1,1
2023-08-15,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,59,20.0,1180.0,8472,4,1,1
2023-08-15,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,88,65.0,5720.0,6360,6,1,1
2023-08-15,STORE_001,P010,Electral Powder,hydration,Monsoon,154,18.0,2772.0,14401,4,1,1
2023-08-15,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,38,450.0,17100.0,4121,7,1,1
2023-08-15,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,96,35.0,3360.0,10602,4,1,1
2023-08-16,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,203,15.0,3045.0,18467,3,1,1
2023-08-16,STORE_001,P002,ORS Powder,hydration,Monsoon,162,12.0,1944.0,16032,4,1,1
2023-08-16,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,61,85.0,5185.0,9914,5,1,1
2023-08-16,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,95,25.0,2375.0,11928,4,1,1
2023-08-16,STORE_001,P005,Dolo 650,fever,Monsoon,206,30.0,6180.0,18013,3,1,1
2023-08-16,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,67,120.0,8040.0,5141,6,1,1
2023-08-16,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,126,45.0,5670.0,12979,5,1,1
2023-08-16,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,67,20.0,1340.0,8669,4,1,1
2023-08-16,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,71,65.0,4615.0,6289,6,1,1
2023-08-16,STORE_001,P010,Electral Powder,hydration,Monsoon,136,18.0,2448.0,14841,4,1,1
2023-08-16,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,31,450.0,13950.0,4090,7,1,1
2023-08-16,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,114,35.0,3990.0,10893,4,1,1
2023-08-17,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,222,15.0,3330.0,18245,3,1,1
2023-08-17,STORE_001,P002,ORS Powder,hydration,Monsoon,158,12.0,1896.0,15874,4,1,1
2023-08-17,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,64,85.0,5440.0,9850,5,1,1
2023-08-17,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,90,25.0,2250.0,11838,4,1,1
2023-08-17,STORE_001,P005,Dolo 650,fever,Monsoon,232,30.0,6960.0,17781,3,1,1
2023-08-17,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,70,120.0,8400.0,5071,6,1,1
2023-08-17,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,90,45.0,4050.0,12889,5,1,1
2023-08-17,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,68,20.0,1360.0,8601,4,1,1
2023-08-17,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,78,65.0,5070.0,6211,6,1,1
2023-08-17,STORE_001,P010,Electral Powder,hydration,Monsoon,136,18.0,2448.0,14705,4,1,1
2023-08-17,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,30,450.0,13500.0,4060,7,1,1
2023-08-17,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,104,35.0,3640.0,10789,4,1,1
2023-08-18,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,247,15.0,3705.0,18775,3,1,1
2023-08-18,STORE_001,P002,ORS Powder,hydration,Monsoon,115,12.0,1380.0,15759,4,1,1
2023-08-18,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,63,85.0,5355.0,9787,5,1,1
2023-08-18,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,94,25.0,2350.0,11744,4,1,1
2023-08-18,STORE_001,P005,Dolo 650,fever,Monsoon,200,30.0,6000.0,18293,3,1,1
2023-08-18,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,67,120.0,8040.0,5436,6,1,1
2023-08-18,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,92,45.0,4140.0,12797,5,1,1
2023-08-18,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,64,20.0,1280.0,8537,4,1,1
2023-08-18,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,80,65.0,5200.0,6617,6,1,1
2023-08-18,STORE_001,P010,Electral Powder,hydration,Monsoon,131,18.0,2358.0,14574,4,1,1
2023-08-18,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,39,450.0,17550.0,4021,7,1,1
2023-08-18,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,95,35.0,3325.0,10694,4,1,1
2023-08-19,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,264,15.0,3960.0,18511,3,1,1
2023-08-19,STORE_001,P002,ORS Powder,hydration,Monsoon,145,12.0,1740.0,15614,4,1,1
2023-08-19,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,65,85.0,5525.0,10082,5,1,1
2023-08-19,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,78,25.0,1950.0,11666,4,1,1
2023-08-19,STORE_001,P005,Dolo 650,fever,Monsoon,305,30.0,9150.0,17988,3,1,1
2023-08-19,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,60,120.0,7200.0,5376,6,1,1
2023-08-19,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,122,45.0,5490.0,13215,5,1,1
2023-08-19,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,70,20.0,1400.0,8467,4,1,1
2023-08-19,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,68,65.0,4420.0,6549,6,1,1
2023-08-19,STORE_001,P010,Electral Powder,hydration,Monsoon,115,18.0,2070.0,14459,4,1,1
2023-08-19,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,40,450.0,18000.0,4233,7,1,1
2023-08-19,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,72,35.0,2520.0,10622,4,1,1
2023-08-20,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,238,15.0,3570.0,18273,3,1,1
2023-08-20,STORE_001,P002,ORS Powder,hydration,Monsoon,141,12.0,1692.0,16087,4,1,1
2023-08-20,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,59,85.0,5015.0,10023,5,1,1
2023-08-20,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,104,25.0,2600.0,11998,4,1,1
2023-08-20,STORE_001,P005,Dolo 650,fever,Monsoon,195,30.0,5850.0,17793,3,1,1
2023-08-20,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,148,120.0,17760.0,5228,6,1,1
2023-08-20,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,84,45.0,3780.0,13131,5,1,1
2023-08-20,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,53,20.0,1060.0,8678,4,1,1
2023-08-20,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,71,65.0,4615.0,6478,6,1,1
2023-08-20,STORE_001,P010,Electral Powder,hydration,Monsoon,119,18.0,2142.0,14916,4,1,1
2023-08-20,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,42,450.0,18900.0,4191,7,1,1
2023-08-20,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,96,35.0,3360.0,10931,4,1,1
2023-08-21,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,175,15.0,2625.0,18875,3,1,1
2023-08-21,STORE_001,P002,ORS Powder,hydration,Monsoon,135,12.0,1620.0,15952,4,1,1
2023-08-21,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,66,85.0,5610.0,9957,5,1,1
2023-08-21,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,90,25.0,2250.0,11908,4,1,1
2023-08-21,STORE_001,P005,Dolo 650,fever,Monsoon,224,30.0,6720.0,18281,3,1,1
2023-08-21,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,50,120.0,6000.0,5178,6,1,1
2023-08-21,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,102,45.0,4590.0,13029,5,1,1
2023-08-21,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,53,20.0,1060.0,8625,4,1,1
2023-08-21,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,158,65.0,10270.0,6320,6,1,1
2023-08-21,STORE_001,P010,Electral Powder,hydration,Monsoon,126,18.0,2268.0,14790,4,1,1
2023-08-21,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,41,450.0,18450.0,4150,7,1,1
2023-08-21,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,83,35.0,2905.0,10848,4,1,1
2023-08-22,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,272,15.0,4080.0,18603,3,1,1
2023-08-22,STORE_001,P002,ORS Powder,hydration,Monsoon,165,12.0,1980.0,15787,4,1,1
2023-08-22,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,55,85.0,4675.0,9902,5,1,1
2023-08-22,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,85,25.0,2125.0,11823,4,1,1
2023-08-22,STORE_001,P005,Dolo 650,fever,Monsoon,222,30.0,6660.0,18059,3,1,1
2023-08-22,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,86,120.0,10320.0,5092,6,1,1
2023-08-22,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,99,45.0,4455.0,12930,5,1,1
2023-08-22,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,61,20.0,1220.0,8564,4,1,1
2023-08-22,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,151,65.0,9815.0,6169,6,1,1
2023-08-22,STORE_001,P010,Electral Powder,hydration,Monsoon,151,18.0,2718.0,14639,4,1,1
2023-08-22,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,37,450.0,16650.0,4113,7,1,1
2023-08-22,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,105,35.0,3675.0,10743,4,1,1
2023-08-23,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,226,15.0,3390.0,18377,3,1,1
2023-08-23,STORE_001,P002,ORS Powder,hydration,Monsoon,133,12.0,1596.0,15654,4,1,1
2023-08-23,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,63,85.0,5355.0,9839,5,1,1
2023-08-23,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,92,25.0,2300.0,11731,4,1,1
2023-08-23,STORE_001,P005,Dolo 650,fever,Monsoon,200,30.0,6000.0,17859,3,1,1
2023-08-23,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,64,120.0,7680.0,5028,6,1,1
2023-08-23,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,105,45.0,4725.0,12825,5,1,1
2023-08-23,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,62,20.0,1240.0,8502,4,1,1
2023-08-23,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,69,65.0,4485.0,6100,6,1,1
2023-08-23,STORE_001,P010,Electral Powder,hydration,Monsoon,130,18.0,2340.0,14509,4,1,1
2023-08-23,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,34,450.0,15300.0,4079,7,1,1
2023-08-23,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,97,35.0,3395.0,10646,4,1,1
2023-08-24,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,201,15.0,3015.0,18953,3,1,1
2023-08-24,STORE_001,P002,ORS Powder,hydration,Monsoon,162,12.0,1944.0,16106,4,1,1
2023-08-24,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,70,85.0,5950.0,10129,5,1,1
2023-08-24,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,95,25.0,2375.0,12072,4,1,1
2023-08-24,STORE_001,P005,Dolo 650,fever,Monsoon,273,30.0,8190.0,18298,3,1,1
2023-08-24,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,71,120.0,8520.0,5389,6,1,1
2023-08-24,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,103,45.0,4635.0,13262,5,1,1
2023-08-24,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,49,20.0,980.0,8717,4,1,1
2023-08-24,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,84,65.0,5460.0,6502,6,1,1
2023-08-24,STORE_001,P010,Electral Powder,hydration,Monsoon,129,18.0,2322.0,14956,4,1,1
2023-08-24,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,35,450.0,15750.0,4044,7,1,1
2023-08-24,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,111,35.0,3885.0,10940,4,1,1
2023-08-25,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,224,15.0,3360.0,18729,3,1,1
2023-08-25,STORE_001,P002,ORS Powder,hydration,Monsoon,165,12.0,1980.0,15941,4,1,1
2023-08-25,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,71,85.0,6035.0,10058,5,1,1
2023-08-25,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,81,25.0,2025.0,11991,4,1,1
2023-08-25,STORE_001,P005,Dolo 650,fever,Monsoon,221,30.0,6630.0,18077,3,1,1
2023-08-25,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,56,120.0,6720.0,5333,6,1,1
2023-08-25,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,110,45.0,4950.0,13152,5,1,1
2023-08-25,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,61,20.0,1220.0,8656,4,1,1
2023-08-25,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,76,65.0,4940.0,6426,6,1,1
2023-08-25,STORE_001,P010,Electral Powder,hydration,Monsoon,133,18.0,2394.0,14823,4,1,1
2023-08-25,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,38,450.0,17100.0,4006,7,1,1
2023-08-25,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,109,35.0,3815.0,10831,4,1,1
2023-08-26,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,232,15.0,3480.0,18497,3,1,1
2023-08-26,STORE_001,P002,ORS Powder,hydration,Monsoon,133,12.0,1596.0,15808,4,1,1
2023-08-26,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,61,85.0,5185.0,9997,5,1,1
2023-08-26,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,86,25.0,2150.0,11905,4,1,1
2023-08-26,STORE_001,P005,Dolo 650,fever,Monsoon,163,30.0,4890.0,17914,3,1,1
2023-08-26,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,54,120.0,6480.0,5279,6,1,1
2023-08-26,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,106,45.0,4770.0,13046,5,1,1
2023-08-26,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,55,20.0,1100.0,8601,4,1,1
2023-08-26,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,88,65.0,5720.0,6338,6,1,1
2023-08-26,STORE_001,P010,Electral Powder,hydration,Monsoon,117,18.0,2106.0,14706,4,1,1
2023-08-26,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,30,450.0,13500.0,4228,7,1,1
2023-08-26,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,66,35.0,2310.0,10765,4,1,1
2023-08-27,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,174,15.0,2610.0,19100,3,1,1
2023-08-27,STORE_001,P002,ORS Powder,hydration,Monsoon,111,12.0,1332.0,15697,4,1,1
2023-08-27,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,60,85.0,5100.0,9937,5,1,1
2023-08-27,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,82,25.0,2050.0,11823,4,1,1
2023-08-27,STORE_001,P005,Dolo 650,fever,Monsoon,208,30.0,6240.0,18418,3,1,1
2023-08-27,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,55,120.0,6600.0,5224,6,1,1
2023-08-27,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,100,45.0,4500.0,12946,5,1,1
2023-08-27,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,69,20.0,1380.0,8532,4,1,1
2023-08-27,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,65,65.0,4225.0,6273,6,1,1
2023-08-27,STORE_001,P010,Electral Powder,hydration,Monsoon,120,18.0,2160.0,14586,4,1,1
2023-08-27,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,37,450.0,16650.0,4191,7,1,1
2023-08-27,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,76,35.0,2660.0,10689,4,1,1
2023-08-28,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,240,15.0,3600.0,18860,3,1,1
2023-08-28,STORE_001,P002,ORS Powder,hydration,Monsoon,150,12.0,1800.0,16161,4,1,1
2023-08-28,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,69,85.0,5865.0,9868,5,1,1
2023-08-28,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,100,25.0,2500.0,12159,4,1,1
2023-08-28,STORE_001,P005,Dolo 650,fever,Monsoon,176,30.0,5280.0,18242,3,1,1
2023-08-28,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,89,120.0,10680.0,5135,6,1,1
2023-08-28,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,105,45.0,4725.0,12841,5,1,1
2023-08-28,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,52,20.0,1040.0,8744,4,1,1
2023-08-28,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,72,65.0,4680.0,6201,6,1,1
2023-08-28,STORE_001,P010,Electral Powder,hydration,Monsoon,112,18.0,2016.0,15050,4,1,1
2023-08-28,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,38,450.0,17100.0,4153,7,1,1
2023-08-28,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,95,35.0,3325.0,10999,4,1,1
2023-08-29,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,264,15.0,3960.0,18596,3,1,1
2023-08-29,STORE_001,P002,ORS Powder,hydration,Monsoon,174,12.0,2088.0,15987,4,1,1
2023-08-29,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,61,85.0,5185.0,10167,5,1,1
2023-08-29,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,109,25.0,2725.0,12050,4,1,1
2023-08-29,STORE_001,P005,Dolo 650,fever,Monsoon,206,30.0,6180.0,18036,3,1,1
2023-08-29,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,74,120.0,8880.0,5061,6,1,1
2023-08-29,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,88,45.0,3960.0,13293,5,1,1
2023-08-29,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,64,20.0,1280.0,8680,4,1,1
2023-08-29,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,81,65.0,5265.0,6120,6,1,1
2023-08-29,STORE_001,P010,Electral Powder,hydration,Monsoon,141,18.0,2538.0,14909,4,1,1
2023-08-29,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,37,450.0,16650.0,4116,7,1,1
2023-08-29,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,95,35.0,3325.0,10904,4,1,1
2023-08-30,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,193,15.0,2895.0,19180,3,1,1
2023-08-30,STORE_001,P002,ORS Powder,hydration,Monsoon,197,12.0,2364.0,15790,4,1,1
2023-08-30,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,62,85.0,5270.0,10105,5,1,1
2023-08-30,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,107,25.0,2675.0,11943,4,1,1
2023-08-30,STORE_001,P005,Dolo 650,fever,Monsoon,498,30.0,14940.0,18250,3,1,1
2023-08-30,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,78,120.0,9360.0,5415,6,1,1
2023-08-30,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,105,45.0,4725.0,13188,5,1,1
2023-08-30,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,56,20.0,1120.0,8624,4,1,1
2023-08-30,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,72,65.0,4680.0,6534,6,1,1
2023-08-30,STORE_001,P010,Electral Powder,hydration,Monsoon,154,18.0,2772.0,14755,4,1,1
2023-08-30,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,27,450.0,12150.0,4089,7,1,1
2023-08-30,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,110,35.0,3850.0,10794,4,1,1
2023-08-31,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,245,15.0,3675.0,18935,3,1,1
2023-08-31,STORE_001,P002,ORS Powder,hydration,Monsoon,161,12.0,1932.0,15629,4,1,1
2023-08-31,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,68,85.0,5780.0,10037,5,1,1
2023-08-31,STORE_001,P004,Cetirizine 10mg,allergy,Monsoon,105,25.0,2625.0,11838,4,1,1
2023-08-31,STORE_001,P005,Dolo 650,fever,Monsoon,226,30.0,6780.0,18024,3,1,1
2023-08-31,STORE_001,P006,Azithromycin 500mg,antibiotic,Monsoon,57,120.0,6840.0,5358,6,1,1
2023-08-31,STORE_001,P007,Vitamin C 500mg,supplement,Monsoon,110,45.0,4950.0,13078,5,1,1
2023-08-31,STORE_001,P008,Ibuprofen 400mg,painkiller,Monsoon,69,20.0,1380.0,8555,4,1,1
2023-08-31,STORE_001,P009,Amoxicillin 250mg,antibiotic,Monsoon,82,65.0,5330.0,6452,6,1,1
2023-08-31,STORE_001,P010,Electral Powder,hydration,Monsoon,129,18.0,2322.0,14626,4,1,1
2023-08-31,STORE_001,P011,Insulin Glargine,diabetes,Monsoon,32,450.0,14400.0,4057,7,1,1
2023-08-31,STORE_001,P012,Antihistamine Tabs,allergy,Monsoon,93,35.0,3255.0,10701,4,1,1
2023-09-01,STORE_001,P001,Paracetamol 500mg,fever,Monsoon,307,15.0,4605.0,18628,3,1,1
2023-09-01,STORE_001,P002,ORS Powder,hydration,Monsoon,156,12.0,1872.0,16087,4,1,1
2023-09-01,STORE_001,P003,Cough Syrup 100ml,respiratory,Monsoon,86,85.0,7310.0,9951,5,1,1
